Name,ID,Has Block,Mod,Class
minecraft:magma_cream,378,false,minecraft,net.minecraft.item.Item
minecraft:brewing_stand,379,false,minecraft,net.minecraft.item.ItemReed
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
Natura:NetherBerryBush,409,true,Natura,mods.natura.items.blocks.NetherBerryBushItem
Natura:Cloud,410,true,Natura,mods.natura.items.blocks.CloudItem
Natura:tree,411,true,Natura,mods.natura.items.blocks.TreeItem
Natura:redwood,412,true,Natura,mods.natura.items.blocks.RedwoodItem
Natura:planks,413,true,Natura,mods.natura.items.blocks.PlanksItem
Natura:floraleaves,414,true,Natura,mods.natura.items.blocks.NLeavesItem
Natura:floraleavesnocolor,415,true,Natura,mods.natura.items.blocks.NoColorLeavesItem
Natura:florasapling,416,true,Natura,mods.natura.items.blocks.NSaplingItem
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
Natura:Saguaro,423,true,Natura,mods.natura.items.blocks.SaguaroItem
Natura:willow,424,true,Natura,mods.natura.items.blocks.WillowItem
Natura:door.redwood,425,true,Natura,net.minecraft.item.ItemBlock
Natura:door.eucalyptus,426,true,Natura,net.minecraft.item.ItemBlock
Natura:door.hopseed,427,true,Natura,net.minecraft.item.ItemBlock
Natura:door.sakura,428,true,Natura,net.minecraft.item.ItemBlock
Natura:door.ghostwood,429,true,Natura,net.minecraft.item.ItemBlock
Natura:door.bloodwood,430,true,Natura,net.minecraft.item.ItemBlock
Natura:door.redwoodbark,431,true,Natura,net.minecraft.item.ItemBlock
Natura:bloodwood,432,true,Natura,mods.natura.items.blocks.LogTwoxTwoItem
Natura:soil.tainted,433,true,Natura,net.minecraft.item.ItemBlock
Natura:heatsand,434,true,Natura,net.minecraft.item.ItemBlock
Natura:Dark Tree,435,true,Natura,mods.natura.items.blocks.DarkTreeItem
Natura:Dark Leaves,436,true,Natura,mods.natura.items.blocks.NLeavesDarkItem
Natura:Thornvines,437,true,Natura,net.minecraft.item.ItemBlock
Natura:Glowshroom,438,true,Natura,mods.natura.items.blocks.GlowshroomItem
Natura:blueGlowshroom,439,true,Natura,net.minecraft.item.ItemBlock
Natura:purpleGlowshroom,440,true,Natura,net.minecraft.item.ItemBlock
Natura:greenGlowshroom,441,true,Natura,net.minecraft.item.ItemBlock
Natura:Blazerail,442,true,Natura,net.minecraft.item.ItemBlock
Natura:BrailPowered,443,true,Natura,net.minecraft.item.ItemBlock
Natura:BrailDetector,444,true,Natura,net.minecraft.item.ItemBlock
Natura:BrailActivator,445,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherFurnace,446,true,Natura,net.minecraft.item.ItemBlock
Natura:Obelisk,447,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherGlass,448,true,Natura,mods.natura.items.blocks.NetherGlassItem
Natura:NetherHopper,449,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherPressurePlate,450,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherButton,451,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherLever,452,true,Natura,net.minecraft.item.ItemBlock
Natura:Rare Tree,453,true,Natura,mods.natura.items.blocks.OverworldTreeItem
Natura:Rare Leaves,454,true,Natura,mods.natura.items.blocks.OverworldLeavesItem
Natura:Rare Sapling,455,true,Natura,mods.natura.items.blocks.OverworldSaplingItem
Natura:Bluebells,456,true,Natura,net.minecraft.item.ItemBlock
Natura:Natura.workbench,457,true,Natura,mods.natura.items.blocks.NAlternateItem
Natura:Natura.bookshelf,458,true,Natura,mods.natura.items.blocks.NAlternateItem
Natura:Natura.fence,459,true,Natura,mods.natura.items.blocks.FenceItem
Natura:GrassBlock,460,true,Natura,mods.natura.items.blocks.GrassBlockItem
Natura:GrassSlab,461,true,Natura,mods.natura.items.blocks.GrassSlabItem
Natura:plankSlab1,462,true,Natura,mods.natura.items.blocks.PlankSlab1Item
Natura:plankSlab2,463,true,Natura,mods.natura.items.blocks.PlankSlab2Item
Natura:stair.eucalyptus,464,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.sakura,465,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.ghostwood,466,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.redwood,467,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.bloodwood,468,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.hopseed,469,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.maple,470,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.silverbell,471,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.amaranth,472,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.tiger,473,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.willow,474,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.darkwood,475,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.fusewood,476,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.eucalyptus,477,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.eucalyptus,478,true,Natura,net.minecraft.item.ItemBlock
Natura:button.eucalyptus,479,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.eucalyptus,480,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.sakura,481,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.sakura,482,true,Natura,net.minecraft.item.ItemBlock
Natura:button.sakura,483,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.sakura,484,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.ghostwood,485,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.ghostwood,486,true,Natura,net.minecraft.item.ItemBlock
Natura:button.ghostwood,487,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.ghostwood,488,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.redwood,489,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.redwood,490,true,Natura,net.minecraft.item.ItemBlock
Natura:button.redwood,491,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.redwood,492,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.bloodwood,493,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.bloodwood,494,true,Natura,net.minecraft.item.ItemBlock
Natura:button.bloodwood,495,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.bloodwood,496,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.hopseed,497,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.hopseed,498,true,Natura,net.minecraft.item.ItemBlock
Natura:button.hopseed,499,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.hopseed,500,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.maple,501,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.maple,502,true,Natura,net.minecraft.item.ItemBlock
Natura:button.maple,503,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.maple,504,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.amaranth,505,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.amaranth,506,true,Natura,net.minecraft.item.ItemBlock
Natura:button.amaranth,507,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.amaranth,508,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.silverbell,509,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.silverbell,510,true,Natura,net.minecraft.item.ItemBlock
Natura:button.silverbell,511,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.silverbell,512,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.tiger,513,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.tiger,514,true,Natura,net.minecraft.item.ItemBlock
Natura:button.tiger,515,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.tiger,516,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.willow,517,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.willow,518,true,Natura,net.minecraft.item.ItemBlock
Natura:button.willow,519,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.willow,520,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.darkwood,521,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.darkwood,522,true,Natura,net.minecraft.item.ItemBlock
Natura:button.darkwood,523,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.darkwood,524,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.fusewood,525,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.fusewood,526,true,Natura,net.minecraft.item.ItemBlock
Natura:button.fusewood,527,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.fusewood,528,true,Natura,net.minecraft.item.ItemBlock
BiomesOPlenty:mud,529,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata
BiomesOPlenty:driedDirt,530,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:rocks,531,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockRocks
BiomesOPlenty:ash,532,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:flesh,533,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:plants,534,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPlant
BiomesOPlenty:flowers,535,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockFlower
BiomesOPlenty:flowers2,536,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockFlower2
BiomesOPlenty:stoneFormations,537,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata
BiomesOPlenty:mushrooms,538,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockMushroom
BiomesOPlenty:willow,539,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockWillow
BiomesOPlenty:ivy,540,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockIvy
BiomesOPlenty:treeMoss,541,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:flowerVine,542,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:wisteria,543,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:foliage,544,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockFoliage
BiomesOPlenty:turnip,545,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:coral1,546,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockCoral
BiomesOPlenty:coral2,547,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockCoral
BiomesOPlenty:ashStone,548,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hardIce,549,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:appleLeaves,550,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockAppleLeaves
BiomesOPlenty:persimmonLeaves,551,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPersimmonLeaves
BiomesOPlenty:moss,552,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockMoss
BiomesOPlenty:bamboo,553,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBamboo
BiomesOPlenty:mudBricks,554,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:originGrass,555,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:longGrass,556,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:overgrownNetherrack,557,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:bopGrass,558,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockGrass
BiomesOPlenty:newBopGrass,559,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata
BiomesOPlenty:newBopDirt,560,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBOPMetadata
BiomesOPlenty:logs1,561,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog
BiomesOPlenty:logs2,562,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog
BiomesOPlenty:logs3,563,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog
BiomesOPlenty:logs4,564,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLog
BiomesOPlenty:leaves1,565,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves
BiomesOPlenty:leaves2,566,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves
BiomesOPlenty:leaves3,567,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves
BiomesOPlenty:leaves4,568,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockLeaves
BiomesOPlenty:petals,569,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPetals
BiomesOPlenty:saplings,570,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSapling
BiomesOPlenty:colorizedSaplings,571,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockColorizedSapling
BiomesOPlenty:hardSand,572,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hardDirt,573,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:biomeBlock,574,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:crystal,575,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:gemOre,576,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockGems
BiomesOPlenty:cragRock,577,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hive,578,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockHive
BiomesOPlenty:honeyBlock,579,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:bones,580,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockBones
BiomesOPlenty:grave,581,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockGrave
BiomesOPlenty:planks,582,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockPlank
BiomesOPlenty:woodenSingleSlab1,583,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:woodenDoubleSlab1,584,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:woodenSingleSlab2,585,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:woodenDoubleSlab2,586,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:stoneSingleSlab,587,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:stoneDoubleSlab,588,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockSlab
BiomesOPlenty:sacredoakStairs,589,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:cherryStairs,590,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:darkStairs,591,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:firStairs,592,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:etherealStairs,593,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:magicStairs,594,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:mangroveStairs,595,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:palmStairs,596,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:redwoodStairs,597,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:willowStairs,598,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:pineStairs,599,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hellBarkStairs,600,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:jacarandaStairs,601,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:mahoganyStairs,602,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:mudBricksStairs,603,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:colorizedLeaves1,604,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockColorizedLeaves
BiomesOPlenty:colorizedLeaves2,605,true,BiomesOPlenty,biomesoplenty.common.itemblocks.ItemBlockColorizedLeaves
BiomesOPlenty:poison,606,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:hell_blood,607,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiomesOPlenty:honey,608,true,BiomesOPlenty,net.minecraft.item.ItemBlock
BiblioWoodsBoP:BiblioWoodBookcase,609,true,BiblioWoodsBoP,jds.bibliowood.bopwood.blocks.ItemBookcase
BiblioWoodsBoP:BiblioWoodpotshelf,610,true,BiblioWoodsBoP,jds.bibliowood.bopwood.blocks.ItemPotionShelf
BiblioWoodsBoP:BiblioWoodshelf,611,true,BiblioWoodsBoP,jds.bibliowood.bopwood.blocks.ItemShelf
BiblioWoodsBoP:BiblioWoodrack,612,true,BiblioWoodsBoP,jds.bibliowood.bopwood.blocks.ItemToolrack
BiblioWoodsBoP:BiblioWoodcase,613,true,BiblioWoodsBoP,jds.bibliowood.bopwood.blocks.ItemCase
BiblioWoodsBoP:BiblioWoodlabel,614,true,BiblioWoodsBoP,jds.bibliowood.bopwood.blocks.ItemLabel
BiblioWoodsBoP:BiblioWooddesk,615,true,BiblioWoodsBoP,jds.bibliowood.bopwood.blocks.ItemDesk
BiblioWoodsBoP:BiblioWoodtable,616,true,BiblioWoodsBoP,jds.bibliowood.bopwood.blocks.ItemTable
