Ore Name,ItemStack,Item ID,Display Name,Wildcard
blueslimeRod,1xitem.tconstruct.ToolRod@17,TConstruct:toolRod,Slime Tool Rod,false
boneRod,1xitem.tconstruct.ToolRod@5,TConstruct:toolRod,Bone Tool Rod,false
bottleSulfuricAcid,1xitem.factorization:acid@0,factorization:acid,Sulfuric Acid,false
bowlWood,1xitem.natura.emptybowl@2,Natura:natura.emptybowl,Bowl,false
bowlWood,1xitem.natura.emptybowl@4,Natura:natura.emptybowl,Bowl,false
bowlWood,1xitem.natura.emptybowl@11,Natura:natura.emptybowl,Bowl,false
bowlWood,1xitem.natura.emptybowl@12,Natura:natura.emptybowl,Bowl,false
brDeviceCyaniteProcessor,1xtile.blockBRDevice.0@0,BigReactors:BRDevice,Cyanite Reprocesssor,false
brickPeat,1xitem.for.peat@0,Forestry:peat,Peat,false
bricksClay,1xtile.extrautils:color_brick@0,ExtraUtilities:color_brick,Colored Bricks (White Frequency),false
bricksClay,1xtile.extrautils:color_brick@1,ExtraUtilities:color_brick,Colored Bricks (Orange Frequency),false
bricksClay,1xtile.extrautils:color_brick@2,ExtraUtilities:color_brick,Colored Bricks (Magenta Frequency),false
bricksClay,1xtile.extrautils:color_brick@3,ExtraUtilities:color_brick,Colored Bricks (Light Blue Frequency),false
bricksClay,1xtile.extrautils:color_brick@4,ExtraUtilities:color_brick,Colored Bricks (Yellow Frequency),false
bricksClay,1xtile.extrautils:color_brick@5,ExtraUtilities:color_brick,Colored Bricks (Lime Frequency),false
bricksClay,1xtile.extrautils:color_brick@6,ExtraUtilities:color_brick,Colored Bricks (Pink Frequency),false
bricksClay,1xtile.extrautils:color_brick@7,ExtraUtilities:color_brick,Colored Bricks (Gray Frequency),false
bricksClay,1xtile.extrautils:color_brick@8,ExtraUtilities:color_brick,Colored Bricks (Light Gray Frequency),false
bricksClay,1xtile.extrautils:color_brick@9,ExtraUtilities:color_brick,Colored Bricks (Cyan Frequency),false
bricksClay,1xtile.extrautils:color_brick@10,ExtraUtilities:color_brick,Colored Bricks (Purple Frequency),false
bricksClay,1xtile.extrautils:color_brick@11,ExtraUtilities:color_brick,Colored Bricks (Blue Frequency),false
bricksClay,1xtile.extrautils:color_brick@12,ExtraUtilities:color_brick,Colored Bricks (Brown Frequency),false
bricksClay,1xtile.extrautils:color_brick@13,ExtraUtilities:color_brick,Colored Bricks (Green Frequency),false
bricksClay,1xtile.extrautils:color_brick@14,ExtraUtilities:color_brick,Colored Bricks (Red Frequency),false
bricksClay,1xtile.extrautils:color_brick@15,ExtraUtilities:color_brick,Colored Bricks (Black Frequency),false
bricksClayBlack,1xtile.extrautils:color_brick@0,ExtraUtilities:color_brick,Colored Bricks (White Frequency),false
bricksClayBlue,1xtile.extrautils:color_brick@4,ExtraUtilities:color_brick,Colored Bricks (Yellow Frequency),false
bricksClayBrown,1xtile.extrautils:color_brick@3,ExtraUtilities:color_brick,Colored Bricks (Light Blue Frequency),false
bricksClayCyan,1xtile.extrautils:color_brick@6,ExtraUtilities:color_brick,Colored Bricks (Pink Frequency),false
bricksClayGray,1xtile.extrautils:color_brick@8,ExtraUtilities:color_brick,Colored Bricks (Light Gray Frequency),false
bricksClayGreen,1xtile.extrautils:color_brick@2,ExtraUtilities:color_brick,Colored Bricks (Magenta Frequency),false
bricksClayLightBlue,1xtile.extrautils:color_brick@12,ExtraUtilities:color_brick,Colored Bricks (Brown Frequency),false
bricksClayLightGray,1xtile.extrautils:color_brick@7,ExtraUtilities:color_brick,Colored Bricks (Gray Frequency),false
bricksClayLime,1xtile.extrautils:color_brick@10,ExtraUtilities:color_brick,Colored Bricks (Purple Frequency),false
bricksClayMagenta,1xtile.extrautils:color_brick@13,ExtraUtilities:color_brick,Colored Bricks (Green Frequency),false
bricksClayOrange,1xtile.extrautils:color_brick@14,ExtraUtilities:color_brick,Colored Bricks (Red Frequency),false
bricksClayPink,1xtile.extrautils:color_brick@9,ExtraUtilities:color_brick,Colored Bricks (Cyan Frequency),false
bricksClayPurple,1xtile.extrautils:color_brick@5,ExtraUtilities:color_brick,Colored Bricks (Lime Frequency),false
bricksClayRed,1xtile.extrautils:color_brick@1,ExtraUtilities:color_brick,Colored Bricks (Orange Frequency),false
bricksClayWhite,1xtile.extrautils:color_brick@15,ExtraUtilities:color_brick,Colored Bricks (Black Frequency),false
bricksClayYellow,1xtile.extrautils:color_brick@11,ExtraUtilities:color_brick,Colored Bricks (Blue Frequency),false
bricksGravel,1xtile.extrautils:decorativeBlock1@6,ExtraUtilities:decorativeBlock1,Gravel Bricks,false
bricksStone,1xtile.extrautils:colorStoneBrick@0,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (White Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@1,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Orange Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@2,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Magenta Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@3,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Light Blue Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@4,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Yellow Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@5,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Lime Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@6,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Pink Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@7,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Gray Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@8,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Light Gray Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@9,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Cyan Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@10,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Purple Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@11,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Blue Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@12,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Brown Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@13,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Green Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@14,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Red Frequency),false
bricksStone,1xtile.extrautils:colorStoneBrick@15,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Black Frequency),false
bricksStoneBlack,1xtile.extrautils:colorStoneBrick@0,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (White Frequency),false
bricksStoneBlue,1xtile.extrautils:colorStoneBrick@4,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Yellow Frequency),false
bricksStoneBrown,1xtile.extrautils:colorStoneBrick@3,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Light Blue Frequency),false
bricksStoneCyan,1xtile.extrautils:colorStoneBrick@6,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Pink Frequency),false
bricksStoneGray,1xtile.extrautils:colorStoneBrick@8,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Light Gray Frequency),false
bricksStoneGreen,1xtile.extrautils:colorStoneBrick@2,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Magenta Frequency),false
bricksStoneLightBlue,1xtile.extrautils:colorStoneBrick@12,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Brown Frequency),false
bricksStoneLightGray,1xtile.extrautils:colorStoneBrick@7,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Gray Frequency),false
bricksStoneLime,1xtile.extrautils:colorStoneBrick@10,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Purple Frequency),false
bricksStoneMagenta,1xtile.extrautils:colorStoneBrick@13,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Green Frequency),false
bricksStoneOrange,1xtile.extrautils:colorStoneBrick@14,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Red Frequency),false
bricksStonePink,1xtile.extrautils:colorStoneBrick@9,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Cyan Frequency),false
bricksStonePurple,1xtile.extrautils:colorStoneBrick@5,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Lime Frequency),false
bricksStoneRed,1xtile.extrautils:colorStoneBrick@1,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Orange Frequency),false
bricksStoneWhite,1xtile.extrautils:colorStoneBrick@15,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Black Frequency),false
bricksStoneYellow,1xtile.extrautils:colorStoneBrick@11,ExtraUtilities:colorStoneBrick,Colored Stone Bricks (Blue Frequency),false
bronzeRod,1xitem.tconstruct.ToolRod@14,TConstruct:toolRod,Bronze Tool Rod,false
bucketCoal,1xitem.thermalfoundation.bucket@6,ThermalFoundation:bucket,Liquifacted Coal Bucket,false
bucketCryotheum,1xitem.thermalfoundation.bucket@4,ThermalFoundation:bucket,Gelid Cryotheum Bucket,false
bucketEnder,1xitem.thermalfoundation.bucket@2,ThermalFoundation:bucket,Resonant Ender Bucket,false
bucketGlowstone,1xitem.thermalfoundation.bucket@1,ThermalFoundation:bucket,Energized Glowstone Bucket,false
bucketPyrotheum,1xitem.thermalfoundation.bucket@3,ThermalFoundation:bucket,Blazing Pyrotheum Bucket,false
bucketRedstone,1xitem.thermalfoundation.bucket@0,ThermalFoundation:bucket,Destabilized Redstone Bucket,false
burntquartz,1xtile.extrautils:decorativeBlock1@2,ExtraUtilities:decorativeBlock1,Burnt Quartz,false
cableRedNet,1xtile.mfr.cable.redstone@0,MineFactoryReloaded:cable.redstone,RedNet Cable,false
cableRedNet,1xtile.mfr.cable.redstone@1,MineFactoryReloaded:cable.redstone,RedNet Cable,false
cableRedNetEnergy,1xtile.mfr.cable.redstone@2,MineFactoryReloaded:cable.redstone,RedNet Energy Cable,false
cableRedNetEnergy,1xtile.mfr.cable.redstone@3,MineFactoryReloaded:cable.redstone,RedNet Energy Cable,false
cactusRod,1xitem.tconstruct.ToolRod@4,TConstruct:toolRod,Cactus Tool Rod,false
carpet,1xtile.chisel.carpet@0,chisel:carpet,Floor Carpet,false
charcoal,1xitem.coal@1,minecraft:coal,Charcoal,false
chestWood,1xtile.chest@0,minecraft:chest,Chest,false
circuitAdvanced,1xic2.itemPartCircuitAdv@0,IC2:itemPartCircuitAdv,Advanced Circuit,false
circuitBasic,1xic2.itemPartCircuit@0,IC2:itemPartCircuit,Electronic Circuit,false
cleanGravelAluminium,1xitem.aobd.cleanGravelAluminium@0,aobd:cleanGravelAluminium,Clean Aluminum Gravel,false
cleanGravelArdite,1xitem.factorization:ore/clean@9,factorization:ore/clean,Clean Ardite Gravel,false
cleanGravelCobalt,1xitem.factorization:ore/clean@8,factorization:ore/clean,Clean Cobalt Gravel,false
cleanGravelCopper,1xitem.factorization:ore/clean@4,factorization:ore/clean,Clean Copper Gravel,false
cleanGravelDark Iron,1xitem.factorization:ore/clean@10,factorization:ore/clean,Clean Dark Iron Gravel,false
cleanGravelGalena,1xitem.factorization:ore/clean@6,factorization:ore/clean,Clean Silver Gravel,false
cleanGravelGold,1xitem.factorization:ore/clean@1,factorization:ore/clean,Clean Gold Gravel,false
cleanGravelIron,1xitem.factorization:ore/clean@0,factorization:ore/clean,Clean Iron Gravel,false
cleanGravelLead,1xitem.factorization:ore/clean@2,factorization:ore/clean,Clean Lead Gravel,false
cleanGravelMithril,1xitem.aobd.cleanGravelMithril@0,aobd:cleanGravelMithril,Clean Mithril Gravel,false
cleanGravelNickel,1xitem.aobd.cleanGravelNickel@0,aobd:cleanGravelNickel,Clean Nickel Gravel,false
cleanGravelPlatinum,1xitem.aobd.cleanGravelPlatinum@0,aobd:cleanGravelPlatinum,Clean Platinum Gravel,false
cleanGravelSilver,1xitem.factorization:ore/clean@5,factorization:ore/clean,item.factorization:ore/clean/SILVER.name,false
cleanGravelTin,1xitem.factorization:ore/clean@3,factorization:ore/clean,Clean Tin Gravel,false
cleanGravelUranium,1xitem.aobd.cleanGravelUranium@0,aobd:cleanGravelUranium,Clean Uranium Gravel,false
cleanGravelYellorium,1xitem.aobd.cleanGravelYellorium@0,aobd:cleanGravelYellorium,Clean Yellorium Gravel,false
cloud,1xtile.chisel.cloud@0,chisel:cloud,Cloud,false
clusterAluminium,1xitem.aobd.clusterAluminium@0,aobd:clusterAluminium,Native Aluminum Cluster,false
clusterArdite,1xitem.aobd.clusterArdite@0,aobd:clusterArdite,Native Ardite Cluster,false
clusterCinnabar,1xitem.ItemNugget@21,Thaumcraft:ItemNugget,Native Cinnabar Cluster,false
clusterCobalt,1xitem.aobd.clusterCobalt@0,aobd:clusterCobalt,Native Cobalt Cluster,false
clusterCopper,1xitem.ItemNugget@17,Thaumcraft:ItemNugget,Native Copper Cluster,false
clusterFzDarkIron,1xitem.aobd.clusterFzDarkIron@0,aobd:clusterFzDarkIron,Native Dark Iron Cluster,false
clusterGold,1xitem.ItemNugget@31,Thaumcraft:ItemNugget,Native Gold Cluster,false
clusterIron,1xitem.ItemNugget@16,Thaumcraft:ItemNugget,Native Iron Cluster,false
clusterLead,1xitem.ItemNugget@20,Thaumcraft:ItemNugget,Native Lead Cluster,false
clusterMithril,1xitem.aobd.clusterMithril@0,aobd:clusterMithril,Native Mithril Cluster,false
clusterNickel,1xitem.aobd.clusterNickel@0,aobd:clusterNickel,Native Nickel Cluster,false
clusterPlatinum,1xitem.aobd.clusterPlatinum@0,aobd:clusterPlatinum,Native Platinum Cluster,false
clusterSilver,1xitem.ItemNugget@19,Thaumcraft:ItemNugget,Native Silver Cluster,false
clusterTin,1xitem.ItemNugget@18,Thaumcraft:ItemNugget,Native Tin Cluster,false
clusterUranium,1xitem.aobd.clusterUranium@0,aobd:clusterUranium,Native Uranium Cluster,false
clusterYellorium,1xitem.aobd.clusterYellorium@0,aobd:clusterYellorium,Native Yellorium Cluster,false
coal,1xitem.coal@0,minecraft:coal,Coal,false
cobaltRod,1xitem.tconstruct.ToolRod@10,TConstruct:toolRod,Cobalt Tool Rod,false
cobblestone,1xtile.stonebrick@0,minecraft:cobblestone,Cobblestone,false
cobblestone,1xtile.mfr.decorative.stone@2,MineFactoryReloaded:stone,Cobble Blackstone,false
cobblestone,1xtile.mfr.decorative.stone@3,MineFactoryReloaded:stone,Cobble Whitestone,false
cobblestone,1xtile.extrautils:color_stonebrick@0,ExtraUtilities:color_stonebrick,Colored Cobblestone (White Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@1,ExtraUtilities:color_stonebrick,Colored Cobblestone (Orange Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@2,ExtraUtilities:color_stonebrick,Colored Cobblestone (Magenta Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@3,ExtraUtilities:color_stonebrick,Colored Cobblestone (Light Blue Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@4,ExtraUtilities:color_stonebrick,Colored Cobblestone (Yellow Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@5,ExtraUtilities:color_stonebrick,Colored Cobblestone (Lime Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@6,ExtraUtilities:color_stonebrick,Colored Cobblestone (Pink Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@7,ExtraUtilities:color_stonebrick,Colored Cobblestone (Gray Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@8,ExtraUtilities:color_stonebrick,Colored Cobblestone (Light Gray Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@9,ExtraUtilities:color_stonebrick,Colored Cobblestone (Cyan Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@10,ExtraUtilities:color_stonebrick,Colored Cobblestone (Purple Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@11,ExtraUtilities:color_stonebrick,Colored Cobblestone (Blue Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@12,ExtraUtilities:color_stonebrick,Colored Cobblestone (Brown Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@13,ExtraUtilities:color_stonebrick,Colored Cobblestone (Green Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@14,ExtraUtilities:color_stonebrick,Colored Cobblestone (Red Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@15,ExtraUtilities:color_stonebrick,Colored Cobblestone (Black Frequency),false
cobblestoneBlack,1xtile.extrautils:color_stonebrick@0,ExtraUtilities:color_stonebrick,Colored Cobblestone (White Frequency),false
cobblestoneBlue,1xtile.extrautils:color_stonebrick@4,ExtraUtilities:color_stonebrick,Colored Cobblestone (Yellow Frequency),false
cobblestoneBrown,1xtile.extrautils:color_stonebrick@3,ExtraUtilities:color_stonebrick,Colored Cobblestone (Light Blue Frequency),false
cobblestoneCyan,1xtile.extrautils:color_stonebrick@6,ExtraUtilities:color_stonebrick,Colored Cobblestone (Pink Frequency),false
cobblestoneGray,1xtile.extrautils:color_stonebrick@8,ExtraUtilities:color_stonebrick,Colored Cobblestone (Light Gray Frequency),false
cobblestoneGreen,1xtile.extrautils:color_stonebrick@2,ExtraUtilities:color_stonebrick,Colored Cobblestone (Magenta Frequency),false
cobblestoneLightBlue,1xtile.extrautils:color_stonebrick@12,ExtraUtilities:color_stonebrick,Colored Cobblestone (Brown Frequency),false
cobblestoneLightGray,1xtile.extrautils:color_stonebrick@7,ExtraUtilities:color_stonebrick,Colored Cobblestone (Gray Frequency),false
cobblestoneLime,1xtile.extrautils:color_stonebrick@10,ExtraUtilities:color_stonebrick,Colored Cobblestone (Purple Frequency),false
cobblestoneMagenta,1xtile.extrautils:color_stonebrick@13,ExtraUtilities:color_stonebrick,Colored Cobblestone (Green Frequency),false
cobblestoneOrange,1xtile.extrautils:color_stonebrick@14,ExtraUtilities:color_stonebrick,Colored Cobblestone (Red Frequency),false
cobblestonePink,1xtile.extrautils:color_stonebrick@9,ExtraUtilities:color_stonebrick,Colored Cobblestone (Cyan Frequency),false
cobblestonePurple,1xtile.extrautils:color_stonebrick@5,ExtraUtilities:color_stonebrick,Colored Cobblestone (Lime Frequency),false
cobblestoneRed,1xtile.extrautils:color_stonebrick@1,ExtraUtilities:color_stonebrick,Colored Cobblestone (Orange Frequency),false
cobblestoneWhite,1xtile.extrautils:color_stonebrick@15,ExtraUtilities:color_stonebrick,Colored Cobblestone (Black Frequency),false
cobblestoneYellow,1xtile.extrautils:color_stonebrick@11,ExtraUtilities:color_stonebrick,Colored Cobblestone (Blue Frequency),false
componentArtificialMuscle,1xitem.null@16,powersuits:item.null,Artificial Muscle,false
componentCarbonMyofiber,1xitem.null@13,powersuits:item.null,Carbon Myofiber,false
componentControlCircuit,1xitem.null@14,powersuits:item.null,Control Circuit,false
componentFieldEmitter,1xitem.null@11,powersuits:item.null,Force Field Emitter,false
componentGliderWing,1xitem.null@3,powersuits:item.null,Glider Wing,false
componentHVCapacitor,1xitem.null@7,powersuits:item.null,HV Capacitor,false
